,success_rate,makespan,time_cost,waiting_time,travel_dist,efficiency,priority
0,1.0,20.392009677440207,5.408763439862257,0.677633979253512,24.500092240611107,2.3791666666666664,6.1
1,1.0,27.480773430244703,9.740607714038656,3.7206460454298855,25.13990671418689,2.229166666666667,-1.7999999999999983
2,1.0,22.272248545849788,6.930431496214498,2.1857411597107483,25.82909924473875,2.2583333333333337,1.0499999999999994
3,1.0,18.94050762942431,4.6350083623608835,1.209453491065746,19.619138151117678,2.7875,-5.649999999999999
4,1.0,21.186200290160595,6.931196056201694,2.239911257480898,23.288159943859327,2.8541666666666665,-1.0500000000000007
5,1.0,21.27174687359334,5.750933796601677,3.2861926665778123,22.0875934659167,2.1166666666666667,-9.750000000000002
6,1.0,20.709860401767873,6.67443278101599,2.585631475224995,21.912384244618714,2.333333333333333,-11.849999999999994
7,1.0,23.783768376922758,7.943989468143,3.042125815464145,23.409916180998618,2.476666666666667,13.45
8,1.0,26.557029265270586,11.652541024066407,8.235465040248977,20.209190005138424,2.4583333333333335,4.950000000000001
9,1.0,22.232415022448542,7.959743730092849,2.2058203293410714,22.968167817816845,2.2241666666666666,3.099999999999999
10,1.0,20.85427384014065,5.079706738596355,0.9120281470309534,16.596052362862018,2.191666666666667,-7.450000000000002
11,1.0,19.77833342553098,6.00059558257293,2.1605135686076955,24.562272830977335,2.1149999999999998,9.2
12,1.0,21.19962642012777,6.203527382929411,2.115791157336758,26.51196700500752,2.6625,13.399999999999997
13,1.0,18.84013453301294,5.872339630101451,1.5328603452668466,22.059400258093927,2.186666666666667,-10.150000000000002
14,1.0,20.913758181282432,7.11727934616613,1.3295222076089506,27.721762248949613,2.1416666666666666,-8.65
15,1.0,23.922691671807485,6.519087830860651,1.6398419955527144,24.371604913152787,2.0666666666666664,-1.4499999999999993
16,1.0,22.1523281205307,5.602077276289623,1.397989290724371,20.91591736485529,1.9466666666666668,-22.249999999999996
17,1.0,27.741556091579348,9.705365673496548,4.876979671792876,23.41831134958024,2.496666666666667,-2.4000000000000004
18,1.0,16.590119753996746,5.540439779260888,1.4555706422809718,19.692532155431593,2.2975000000000003,8.15
19,1.0,25.09404515312846,8.124446823176847,4.7689017424299465,23.08765486792095,2.1875,-6.650000000000001
20,1.0,23.59895344469936,9.609301295089955,3.8694685728249123,24.654280876912694,2.245,-16.8
21,1.0,20.671804330800818,6.5545174949111145,1.9967485052593468,20.443367766617925,2.4791666666666665,-11.649999999999999
22,1.0,24.518791088204946,10.242265103224423,6.620486960097931,28.764295726134026,1.6841666666666666,14.099999999999998
23,1.0,24.544896694898508,8.120273114104755,2.3850447506174834,26.55498851666879,1.7583333333333333,-11.600000000000001
24,1.0,20.12861657322451,7.248215507475345,3.478196496494789,20.163586103977845,2.2266666666666666,8.849999999999998
25,1.0,30.356276458980105,10.764191989500972,4.042976765086481,24.387350487671284,2.0625000000000004,12.1
26,1.0,24.908297765505015,9.853962068363469,2.9330831003020896,24.324378714858994,2.225833333333333,-11.799999999999995
27,1.0,19.144374135640877,6.1748105352544105,1.705129339266154,23.210379897005158,1.9875,-24.450000000000003
28,1.0,19.19386447415833,6.9550288425486055,2.006026241037687,23.77299869489475,2.290833333333333,-23.050000000000004
29,1.0,22.965267261077187,8.545889130082779,3.119359535520529,25.87428982564337,2.1258333333333335,9.200000000000001
30,1.0,25.907272068338994,9.019006391510668,4.042859609556122,27.577082268483675,1.3708333333333333,4.750000000000001
31,1.0,24.666164364684867,9.796341205591572,4.886370414536038,28.493712329582987,2.2291666666666665,2.1499999999999995
32,1.0,20.1842856470587,4.954261557232068,1.0242699884681348,23.4678403102378,2.439166666666667,-21.60000000000001
33,1.0,20.602299451658357,7.810877772971821,2.5116509212858396,21.12920398616445,2.0458333333333334,-11.800000000000002
34,1.0,35.702232367692766,12.024861732344528,6.415168242945572,22.27117660647621,2.441666666666667,-6.300000000000001
35,1.0,23.977988434783878,8.894878778156206,4.3459857547855965,22.90249109184741,2.5333333333333337,-6.299999999999999
36,1.0,18.429274617795272,6.040665977585415,1.287014170491197,23.6772246148105,1.795,3.4
37,1.0,28.295729697733698,8.935899028753742,6.410320108584265,25.40893396616766,2.635,5.299999999999999
38,1.0,29.48827477058445,10.532308237368834,6.847743984801001,30.89183443733501,2.0583333333333336,-16.350000000000005
39,1.0,23.053902722488154,8.54908100372043,4.068331404270378,28.42819782615105,2.1416666666666666,7.6499999999999995
40,1.0,26.209457254092996,9.386805756401097,4.154293595533807,23.92556980541528,2.2666666666666666,9.95
41,1.0,26.86573668976256,7.4292440153209425,2.3140600715742505,22.830653961326863,2.5075,-13.300000000000002
42,1.0,18.654523377930413,5.954413308604039,2.1946641795065553,20.52471322292118,2.4166666666666665,-1.1999999999999997
43,1.0,21.769798619734207,7.972926791542896,1.955629801647902,23.48378517850905,2.119166666666667,-6.3999999999999995
44,1.0,24.184474702179227,7.909204573035135,3.1889861351487165,25.131450115511523,1.7574999999999998,6.900000000000001
45,1.0,26.30663104960498,7.52928459688061,5.47410481982415,19.966788383879347,2.591666666666667,-2.1999999999999997
46,1.0,22.890046733588463,8.545065899078457,4.18640719616187,25.61584360363089,2.904166666666667,8.250000000000002
47,1.0,22.519524371016928,7.637530929506478,3.319201917482229,22.70628956676084,1.7225000000000001,-22.45
48,1.0,32.59723869485534,11.682159916110379,7.944664902285875,21.228097296554,2.0266666666666664,-15.0
49,1.0,29.027973658823345,8.738905252546553,4.963204974015603,26.810748234635355,2.5083333333333333,10.75
